0741 P L72 C13 H187 #00bcb0
0742 R L72 C24 H184 #00bfaf
0743 S L72 C8 H191 #61b7b2
0744 R L74 C26 H188 #00c5bb
0745 R L75 C23 H193 #00c7c4
0746 P L76 C18 H190 #00cbc3
0747 P L76 C14 H181 #00ceb7
0748 S L77 C10 H193 #61c9c7
0749 R L79 C24 H188 #00d5ca
0750 R L79 C27 H181 #00d6bf
0751 R L79 C29 H188 #00d6c9
0752 P L80 C19 H184 #00dbc8
0753 P L80 C16 H194 #00d9d8
0754 R L81 C31 H183 #00dec9
0755 R L82 C27 H183 #00e4cd
0756 R L82 C27 H193 #00e2de
0757 S L83 C14 H185 #1de4d2
0758 R L84 C31 H185 #00e9d6
0759 R L85 C22 H183 #00edd7
0760 P L87 C19 H185 #00f4e1
0761 R L87 C29 H191 #00f3eb
0762 R L87 C26 H184 #00f6e2
0763 R L88 C23 H193 #00f4f2
0764 S L88 C12 H189 #6df1e8
0765 R L89 C22 H183 #00fde4
0766 R L90 C18 H190 #0dfff6
0767 S L91 C7 H186 #aff0e7
0768 S L92 C10 H195 #91f9f7
0769 R L93 C14 H182 #88ffec
0770 R L95 C9 H189 #bafff8
0771 R L13 C4 H206 #000a0c
0772 R L26 C7 H206 #002a2e
0773 R L30 C10 H199 #003537
0774 P L34 C7 H201 #003f43
0775 R L34 C12 H202 #004044
0776 P L39 C8 H201 #004e52
0777 R L39 C14 H204 #004e54
0778 R L43 C13 H197 #005c5e
0779 S L45 C6 H202 #226064
0780 S L48 C4 H202 #456568
0781 R L50 C12 H205 #006f79
0782 R L51 C18 H195 #007676
0783 R L52 C14 H200 #00777c
0784 R L53 C19 H206 #007985
0785 P L54 C11 H203 #007f87
0786 R L58 C19 H205 #008a95
0787 S L59 C10 H196 #128e8f
0788 R L60 C16 H209 #0090a0
0789 R L61 C19 H197 #009698
0790 R L63 C23 H199 #009ca2
0791 R L63 C16 H198 #009ea2
0792 S L64 C5 H210 #6c959c
0793 P L65 C11 H200 #00a2a8
0794 R L66 C23 H206 #00a4b3
0795 R L66 C20 H202 #00a7b0
0796 R L66 C23 H196 #00a8aa
0797 P L68 C13 H208 #00acbd
0798 S L69 C5 H204 #74a4a9
0799 R L70 C24 H196 #00b4b6
0800 R L71 C25 H210 #00b5cb
0801 P L71 C14 H205 #00b7c6
0802 R L73 C17 H196 #00bfc1
0803 R L73 C26 H197 #00bfc3
0804 R L74 C27 H206 #00c2d3
0805 R L75 C18 H207 #00c2d5
0806 P L77 C14 H196 #00ced0
0807 S L77 C4 H199 #96bebf
0808 R L78 C26 H199 #00cfd6
0809 P L79 C16 H207 #00d1e5
0810 R L80 C21 H198 #00d7dd
0811 R L80 C29 H199 #00d7de
0812 S L80 C12 H209 #41d5e9
0813 R L83 C24 H198 #00e2e8
0814 P L83 C17 H206 #00e1f5
0815 S L84 C8 H197 #84dcdd
0816 R L85 C21 H196 #00e9eb
0817 P L86 C16 H196 #00eff1
0818 P L90 C14 H197 #4ffbff
0819 P L95 C6 H203 #c3faff
0820 R L21 C5 H213 #001c21
0821 R L26 C11 H224 #002835
0822 R L31 C7 H215 #003742
0823 R L35 C13 H222 #004253
0824 S L36 C6 H224 #154453
0825 R L39 C11 H222 #004e61
0826 R L40 C17 H224 #004f65
0827 R L42 C15 H214 #005765
0828 S L44 C8 H224 #045b74
0829 R L45 C18 H222 #005f76
0830 R L45 C11 H214 #006171
0831 R L46 C16 H210 #006370
0832 R L49 C19 H217 #006b7f
0833 R L50 C15 H220 #006f87
0834 R L51 C22 H225 #007190
0835 P L52 C11 H224 #007694
0836 R L53 C18 H224 #007796
0837 R L55 C15 H210 #007f8f
0838 R L56 C24 H224 #0080a0
0839 S L56 C5 H215 #507c87
0840 R L57 C21 H214 #008599
0841 R L59 C23 H218 #008ca6
0842 S L60 C7 H221 #498a9f
0843 R L60 C20 H212 #0091a6
0844 P L60 C12 H215 #0091a9
0845 R L62 C18 H223 #0094b8
0846 S L63 C9 H219 #3d97b0
0847 R L63 C23 H215 #009bb5
0848 R L64 C27 H224 #009cc3
0849 P L65 C15 H212 #00a0b7
0850 R L65 C19 H212 #00a2b9
0851 R L66 C24 H220 #00a1c4
0852 R L67 C21 H222 #00a6cc
0853 S L68 C10 H224 #4ca6c5
0854 R L68 C17 H210 #00adc2
0855 R L69 C26 H218 #00adcf
0856 P L69 C15 H223 #00acd6
0857 R L71 C21 H211 #00b4cc
0858 S L72 C11 H219 #4bb6d2
0859 R L74 C21 H218 #00bfe4
0860 R L75 C23 H210 #00c4dc
0861 S L75 C13 H218 #0fc2e6
0862 P L78 C17 H219 #00cbf4
0863 R L79 C21 H211 #00d0ea
0864 S L85 C12 H215 #65e2ff
0865 S L88 C8 H218 #97e7fe
0866 R L16 C7 H238 #000f1b
0867 R L29 C12 H230 #003042
0868 S L31 C5 H235 #143445
0869 R L32 C15 H236 #003750
0870 R L32 C10 H230 #00394d
0871 R L39 C19 H235 #004c6c
0872 S L40 C9 H238 #054e72
0873 R L42 C17 H234 #005576
0874 S L43 C5 H229 #325463
0875 R L44 C13 H237 #00587f
0876 R L45 C25 H239 #005d88
0877 R L46 C16 H232 #005f82
0878 R L47 C20 H232 #006286
0879 S L47 C6 H238 #386079
0880 P L48 C12 H228 #006888
0881 R L49 C15 H239 #006797
0882 R L51 C25 H234 #006f99
0883 S L52 C7 H225 #357086
0884 R L53 C15 H233 #0075a0
0885 R L54 C30 H240 #0076ad
0886 R L54 C27 H235 #0078a9
0887 R L55 C23 H235 #007aaa
0888 P L55 C13 H225 #007ea0
0889 S L57 C10 H234 #2e80a9
0890 R L57 C16 H229 #0083ad
0891 R L57 C29 H237 #0081b8
0892 R L57 C21 H227 #0084ab
0893 R L58 C26 H229 #0086b0
0894 S L59 C13 H238 #0f87bf
0895 R L60 C24 H239 #0088c6
0896 R L61 C22 H225 #0091b8
0897 R L62 C21 H236 #0092cc
0898 R L63 C26 H232 #0095c8
0899 S L65 C13 H232 #109bcf
0900 P L66 C16 H232 #009fd6
0901 R L66 C23 H230 #00a1d4
0902 R L67 C21 H238 #00a0e5
0903 S L71 C5 H238 #81a7bf
0904 R L71 C21 H228 #00b2e5
0905 P L72 C17 H228 #00b5ea
0906 P L75 C15 H233 #05bdff
0907 S L75 C5 H233 #91b4c8
0908 S L76 C11 H236 #62bcee
0909 S L78 C8 H232 #81c2e4
0910 R L79 C15 H229 #47caff
0911 S L81 C5 H227 #9ec9dc
0912 S L83 C10 H231 #7dd2fc
0913 S L86 C4 H236 #b8d6ea
0914 S L92 C4 H225 #c6ecfb
0915 R L7 C6 H251 #000104
0916 R L15 C11 H248 #000d1c
0917 R L17 C14 H248 #001122
0918 R L19 C10 H244 #001627
0919 R L21 C17 H252 #001834
0920 R L22 C8 H243 #001e33
0921 R L23 C14 H247 #001e37
0922 R L25 C20 H251 #002141
0923 R L26 C18 H245 #002540
0924 R L26 C15 H241 #00273e
0925 S L26 C4 H245 #0f2638
0926 R L27 C10 H242 #002a43
0927 R L28 C24 H247 #002a49
0928 R L29 C17 H247 #002c4e
0929 P L30 C8 H245 #003152
0930 R L31 C21 H250 #003159
0931 R L32 C14 H251 #003461
0932 R L32 C28 H247 #00355b
0933 R L32 C25 H254 #003365
0934 R L33 C17 H251 #003664
0935 R L34 C23 H243 #003c5f
0936 P L35 C10 H244 #003f64
0937 R L36 C31 H246 #003f69
0938 R L36 C17 H240 #004163
0939 R L36 C18 H251 #003f72
0940 R L37 C21 H253 #003e78
0941 R L37 C13 H246 #00426d
0942 R L37 C26 H245 #00436d
0943 R L37 C23 H247 #004370
0944 R L38 C27 H254 #004282
0945 R L39 C32 H251 #004781
0946 R L40 C21 H249 #004a7f
0947 R L40 C29 H247 #004c7e
0948 R L41 C15 H249 #004c84
0949 R L41 C26 H247 #004e82
0950 R L42 C33 H246 #005084
0951 R L42 C21 H240 #00537c
0952 R L43 C36 H251 #005190
0953 R L44 C26 H255 #00509e
0954 R L44 C21 H250 #005492
0955 R L45 C28 H248 #005894
0956 R L45 C17 H250 #005899
0957 R L45 C34 H245 #005b91
0958 R L46 C21 H241 #005d8c
0959 S L46 C10 H246 #1b5c8e
0960 R L46 C31 H248 #005c99
0961 R L49 C28 H240 #006698
0962 R L49 C24 H252 #0061ad
0963 R L49 C28 H249 #0063a8
0964 R L50 C31 H246 #0067a5
0965 R L50 C21 H241 #006a9f
0966 S L50 C12 H255 #2d64a7
0967 R L51 C21 H253 #0065ba
0968 R L52 C29 H252 #0069be
0969 P L53 C17 H251 #006cc1
0970 S L53 C10 H251 #4070a2
0971 R L54 C26 H249 #0071be
0972 R L54 C22 H245 #0075b8
0973 R L56 C25 H241 #007ab7
0974 S L56 C13 H247 #2178bb
0975 P L58 C19 H245 #007ec8
0976 P L60 C19 H254 #007deb
0977 R L60 C24 H249 #0082dc
0978 P L62 C17 H243 #008dd6
0979 S L62 C12 H242 #358fcb
0980 S L63 C17 H254 #3188eb
0981 R L64 C22 H247 #0091e9
0982 S L65 C7 H246 #6894b9
0983 P L65 C18 H241 #0098e1
0984 P L68 C18 H250 #219aff
0985 S L69 C14 H241 #2fa4eb
0986 R L71 C18 H242 #08aaff
0987 S L72 C10 H248 #74abe0
0988 P L74 C15 H245 #4fb2ff
0989 P L80 C12 H243 #7bc6ff
0990 S L11 C7 H266 #00011e
0991 R L25 C17 H267 #090070
0992 S L28 C14 H266 #091b6b
0993 S L28 C6 H262 #162848
0994 R L28 C21 H259 #00255f
0995 S L29 C10 H260 #06275d
0996 R L31 C21 H268 #120099
0997 S L33 C16 H264 #092984
0998 S L33 C8 H261 #1e355d
0999 R L34 C21 H261 #002f7e
1000 S L35 C12 H268 #21347a
1001 R L35 C24 H264 #00289b
1002 S L38 C10 H266 #293f75
1003 S L38 C14 H259 #093e8d
1004 S L39 C25 H267 #1610c6
1005 S L39 C18 H263 #0936a3
1006 R L39 C25 H260 #003f99
1007 R L41 C28 H263 #003ab4
1008 R L42 C19 H256 #004999
1009 R L43 C31 H257 #004b9e
1010 S L43 C10 H260 #2e4e82
1011 R L43 C22 H259 #0049aa
1012 S L45 C29 H266 #171cf2
1013 S L45 C14 H266 #304fa4
1014 S L46 C10 H267 #3e5593
1015 R L46 C33 H255 #0056ab
1016 R L47 C28 H260 #0050c0
1017 S L47 C20 H263 #154cc8
1018 S L47 C25 H269 #2d39e1
1019 P L48 C31 H265 #092aff
1020 P L49 C23 H261 #0053d1
1021 S L49 C16 H258 #145cbb
1022 S L51 C20 H263 #225ad7
1023 R L52 C24 H257 #0065d0
1024 P L53 C27 H263 #0453ff
1025 S L53 C5 H259 #5a6d8b
1026 S L54 C15 H257 #306dc0
1027 S L54 C22 H268 #395cea
1028 S L55 C18 H262 #3168d8
1029 R L56 C25 H255 #0071db
1030 S L56 C8 H266 #5f75a6
1031 S L57 C23 H262 #216afc
1032 S L58 C17 H263 #3e74df
1033 S L59 C21 H270 #4e6af8
1034 S L60 C11 H266 #627fc5
1035 R L61 C23 H258 #197cff
1036 S L61 C4 H257 #75849a
1037 S L62 C8 H267 #7084b4
1038 S L64 C11 H258 #618dd0
1039 R L65 C21 H257 #308bff
1040 S L65 C16 H264 #5b8bf3
1041 S L68 C13 H257 #6499e4
1042 R L70 C17 H267 #7197ff
1043 S L73 C13 H260 #76a7f6
1044 P L76 C13 H266 #8caeff
1045 S L77 C9 H258 #8fb5ee
1046 S L83 C6 H260 #b0c9f1
1047 R L90 C5 H262 #cddfff
1048 S L15 C10 H273 #050034
1049 S L19 C5 H276 #0d102b
1050 S L20 C12 H271 #080349
1051 S L24 C12 H281 #1a0c55
1052 S L25 C7 H273 #171d45
1053 R L27 C17 H281 #220070
1054 S L30 C17 H273 #1b147f
1055 R L31 C20 H281 #2a0086
1056 S L32 C11 H277 #272968
1057 S L33 C15 H277 #27237e
1058 S L35 C5 H281 #353756
1059 S L35 C14 H284 #36297f
1060 S L36 C23 H273 #2801b1
1061 S L37 C18 H276 #2e239c
1062 R L38 C25 H283 #4000b5
1063 S L39 C5 H276 #3e4360
1064 S L40 C17 H279 #3a329f
1065 S L40 C20 H273 #2c2cb1
1066 S L41 C13 H277 #3b3e8c
1067 R L41 C28 H272 #2d00d3
1068 S L41 C24 H272 #2d22c7
1069 R L41 C26 H281 #4400cb
1070 S L43 C18 H276 #3b3cb0
1071 S L44 C23 H275 #3c30cb
1072 S L44 C26 H278 #4414dd
1073 R L45 C31 H272 #3600f4
1074 S L47 C28 H273 #3921f0
1075 S L47 C22 H273 #3d41d2
1076 S L48 C17 H270 #3b50bd
1077 S L48 C4 H275 #575d78
1078 S L49 C19 H280 #4f48c6
1079 S L49 C27 H282 #591ef2
1080 S L49 C26 H276 #4736ed
1081 S L49 C14 H276 #4e56b0
1082 P L50 C29 H271 #3732ff
1083 R L50 C31 H282 #5b12ff
1084 S L50 C11 H284 #5d59a2
1085 S L51 C24 H284 #603ae5
1086 S L51 C8 H278 #5b6196
1087 S L52 C24 H272 #4249ed
1088 S L53 C12 H274 #5764b1
1089 S L53 C16 H271 #4b62c5
1090 R L54 C28 H274 #4e4bff
1091 S L55 C19 H281 #625ad9
1092 S L55 C23 H277 #5956f4
1093 R L56 C27 H281 #644bff
1094 S L56 C14 H277 #616ac9
1095 R L58 C25 H272 #5062ff
1096 S L60 C19 H281 #716bec
1097 P L61 C23 H283 #7664ff
1098 S L61 C16 H272 #657ae1
1099 S L62 C20 H271 #5b78fd
1100 R L65 C21 H277 #747dff
1101 S L65 C13 H272 #7488df
1102 S L65 C5 H274 #858eb0
1103 P L67 C19 H283 #8982ff
1104 S L67 C8 H278 #8a92ca
1105 S L68 C15 H281 #8a8bf1
1106 S L71 C4 H281 #9c9fba
1107 S L72 C13 H274 #899cf6
1108 S L74 C13 H285 #a39ff8
1109 S L75 C7 H283 #a8a9dd
1110 S L80 C9 H272 #abbcf7
1111 S L87 C6 H272 #c5d2fe
1112 S L21 C10 H290 #1b0742
1113 S L29 C7 H290 #2c244e
1114 S L30 C13 H287 #2d1869
1115 S L32 C16 H287 #351481
1116 P L33 C18 H299 #44007f
1117 R L35 C21 H292 #420092
1118 S L39 C22 H287 #470aae
1119 S L40 C18 H297 #552297
1120 R L40 C23 H296 #5900ad
1121 S L41 C9 H289 #4a4277
1122 R L41 C26 H288 #5100bf
1123 S L41 C19 H288 #4d29a9
1124 S L43 C15 H293 #553996
1125 R L43 C24 H300 #6700b7
1126 S L44 C5 H285 #504f6b
1127 R L44 C27 H296 #6700c7
1128 S L45 C18 H299 #6630a8
1129 S L45 C23 H289 #5b22c8
1130 S L46 C10 H287 #544d89
1131 S L46 C18 H286 #553cb6
1132 R L46 C28 H289 #6100dc
1133 S L48 C16 H292 #6145ab
1134 P L49 C27 H295 #7300e3
1135 S L49 C21 H292 #6a37cc
1136 R L50 C30 H289 #6d00f3
1137 S L50 C12 H299 #6e519f
1138 R L51 C30 H299 #8000e7
1139 S L51 C26 H291 #7124ee
1140 S L52 C17 H291 #6d52c2
1141 S L53 C22 H290 #7046dc
1142 S L53 C25 H296 #7f30e9
1143 P L54 C29 H295 #841cff
1144 S L56 C19 H295 #7f52d5
1145 R L56 C28 H287 #7643ff
1146 S L57 C11 H286 #716cb1
1147 S L57 C24 H292 #8147f5
1148 S L57 C7 H290 #76719c
1149 S L57 C28 H299 #942dff
1150 S L58 C22 H297 #8d51e9
1151 S L58 C21 H288 #7b5aef
1152 P L61 C26 H297 #974eff
1153 S L62 C20 H297 #9463ea
1154 S L62 C10 H288 #847dbf
1155 S L63 C16 H287 #8477e2
1156 S L65 C12 H290 #8e82d1
1157 P L65 C23 H300 #a666ff
1158 P L66 C21 H292 #9874ff
1159 S L67 C15 H293 #997fe7
1160 S L70 C17 H295 #a684f9
1161 S L71 C7 H298 #a799ca
1162 S L72 C11 H286 #9d99e3
1163 P L72 C16 H286 #9e96ff
1164 P L75 C16 H298 #ba99ff
1165 P L78 C13 H291 #b8aaff
1166 S L78 C9 H293 #baaeec
1167 R L11 C7 H305 #090015
1168 S L15 C4 H311 #0f0615
1169 S L18 C8 H303 #1a052e
1170 R L20 C12 H308 #24003a
1171 S L23 C5 H305 #241731
1172 S L26 C11 H309 #340c4c
1173 R L26 C16 H304 #340059
1174 P L29 C15 H313 #45005e
1175 S L32 C13 H312 #48165f
1176 P L34 C17 H311 #520075
1177 S L35 C9 H300 #432d63
1178 R L37 C22 H308 #5b008a
1179 S L37 C14 H301 #4e277c
1180 S L39 C10 H303 #4f346f
1181 S L40 C20 H305 #630b9c
1182 S L41 C16 H312 #652584
1183 S L43 C22 H306 #6f01ac
1184 R L43 C26 H306 #7000ad
1185 S L45 C17 H310 #712f97
1186 S L46 C13 H304 #67428f
1187 P L46 C25 H309 #7e00b6
1188 P L46 C25 H301 #7300c8
1189 S L49 C22 H309 #8422bb
1190 S L50 C6 H313 #6e5a79
1191 S L50 C18 H302 #783db7
1192 R L50 C28 H311 #9000c7
1193 S L50 C25 H304 #8510d3
1194 S L53 C17 H306 #834ab6
1195 S L53 C22 H303 #883ad2
1196 P L54 C28 H306 #9600e8
1197 R L54 C30 H311 #9e00dd
1198 P L54 C27 H314 #a200d6
1199 S L54 C23 H312 #9932cb
1200 S L54 C10 H304 #7c5f9f
1201 S L56 C14 H305 #875ab5
1202 P L56 C31 H303 #9b0aff
1203 S L56 C18 H312 #984fbf
1204 R L57 C34 H308 #a900f8
1205 S L58 C21 H306 #9b4dda
1206 S L59 C27 H306 #a82ef9
1207 S L59 C16 H301 #8f64cc
1208 S L60 C12 H302 #8d6eb9
1209 P L60 C32 H312 #ba00fc
1210 S L62 C7 H304 #8f7da8
1211 S L63 C16 H305 #a06cd5
1212 S L63 C23 H307 #ae57f1
1213 P L64 C29 H315 #c936ff
1214 S L64 C19 H312 #b463e1
1215 P L66 C26 H309 #bd56ff
1216 S L66 C18 H301 #a672f0
1217 S L67 C9 H303 #9e87c0
1218 S L67 C12 H304 #a681d1
1219 S L68 C23 H312 #c660fa
1220 P L68 C21 H304 #b671ff
1221 S L72 C14 H305 #b78ce7
1222 P L72 C19 H308 #c77fff
1223 S L74 C11 H302 #b79ae6
1224 S L75 C8 H313 #c0a1d3
1225 S L76 C4 H311 #b9abc3
1226 S L78 C13 H310 #d1a1f4
1227 S L80 C5 H308 #c6b6d7
1228 P L84 C10 H301 #d5bcff
1229 S L88 C7 H308 #e5cdfc
1230 R L15 C8 H324 #18001b
1231 R L18 C10 H326 #240026
1232 P L24 C12 H323 #35003c
1233 R L27 C15 H324 #410047
1234 S L29 C11 H330 #460c44
1235 S L31 C7 H322 #402445
1236 R L33 C18 H326 #5b005f
1237 R L37 C22 H318 #64007b
1238 S L37 C12 H324 #5f2365
1239 S L38 C18 H318 #66057d
1240 S L39 C18 H329 #750174
1241 S L40 C14 H329 #6d216c
1242 S L41 C10 H316 #5f376e
1243 P L41 C20 H317 #740090
1244 R L42 C24 H330 #81007e
1245 S L43 C13 H318 #6c327c
1246 R L43 C25 H317 #7b0099
1247 S L45 C19 H326 #87148c
1248 S L45 C21 H318 #840ca1
1249 S L46 C8 H317 #6a4776
1250 R L47 C27 H318 #8d00ae
1251 S L48 C13 H317 #7b418d
1252 S L49 C17 H322 #893497
1253 S L50 C22 H323 #9818a9
1254 R L50 C27 H325 #a000ab
1255 S L50 C12 H326 #854a87
1256 R L53 C27 H328 #b100b1
1257 S L54 C23 H323 #a91fba
1258 R L54 C31 H324 #ae00be
1259 S L54 C8 H330 #8a5c86
1260 S L54 C15 H321 #954ca4
1261 S L54 C18 H326 #a23da7
1262 R L55 C32 H316 #a900d5
1263 P L55 C28 H320 #b100d0
1264 S L57 C6 H325 #886c8a
1265 S L57 C12 H318 #9561a5
1266 R L58 C32 H318 #ba00e0
1267 S L58 C26 H316 #b32adf
1268 S L58 C18 H328 #b24bb0
1269 S L59 C27 H325 #c215d0
1270 S L59 C22 H321 #b341c9
1271 R L60 C35 H324 #ca00dc
1272 P L61 C30 H328 #d200d3
1273 S L61 C10 H317 #9a70a8
1274 S L61 C18 H316 #ab59c9
1275 P L61 C30 H318 #c700f0
1276 S L61 C14 H323 #aa65b2
1277 R L62 C36 H319 #cd00f3
1278 S L63 C22 H318 #be50dc
1279 S L63 C25 H315 #c143ef
1280 S L63 C27 H326 #d52cdf
1281 S L64 C19 H325 #c35cc9
1282 R L65 C34 H321 #db00fa
1283 S L65 C8 H326 #a87da9
1284 R L65 C38 H327 #e800ec
1285 S L66 C30 H328 #ea0bee
1286 S L67 C25 H320 #d44cf1
1287 S L67 C16 H318 #be72d5
1288 S L68 C7 H325 #b18ab2
1289 S L68 C19 H326 #d268d6
1290 P L68 C30 H321 #e33eff
1291 R L69 C34 H326 #f417ff
1292 S L69 C13 H318 #bf80d2
1293 S L70 C22 H318 #d369f3
1294 P L71 C27 H322 #e653ff
1295 S L72 C28 H329 #f947f6
1296 S L72 C21 H328 #e86ce7
1297 S L72 C17 H320 #d37fe5
1298 S L73 C5 H321 #b59cba
1299 S L73 C9 H330 #c693c1
1300 P L73 C24 H319 #e26eff
1301 S L73 C20 H317 #da79fb
1302 P L76 C25 H330 #ff6bf8
1303 S L76 C20 H325 #ee80f4
1304 S L77 C16 H316 #db91f7
1305 S L77 C14 H329 #e693e0
1306 S L78 C10 H326 #d8a1d9
1307 P L79 C18 H319 #ea95ff
1308 P L80 C21 H327 #fe8aff
1309 S L82 C15 H321 #eea1fc
1310 S L82 C8 H322 #dfb3e6
1311 P L83 C20 H329 #ffa0f9
1312 S L85 C5 H316 #dbc3e5
1313 R L86 C14 H323 #f7b5ff
1314 R L90 C10 H326 #fecaff
1315 R L23 C13 H341 #39002b
1316 S L24 C8 H333 #340c30
1317 S L28 C5 H330 #361f34
1318 R L30 C16 H335 #510047
1319 S L33 C13 H338 #5c074b
1320 R L33 C18 H341 #5f004a
1321 S L35 C8 H335 #53264a
1322 S L36 C15 H336 #6a075b
1323 R L37 C20 H345 #710051
1324 S L38 C9 H332 #5c2e57
1325 S L38 C5 H333 #543950
1326 R L39 C22 H332 #73006c
1327 S L39 C13 H342 #6f2157
1328 S L41 C16 H343 #811261
1329 R L42 C21 H344 #860063
1330 R L44 C23 H336 #8c0078
1331 S L44 C15 H332 #7f2b77
1332 S L46 C11 H335 #7b3c6f
1333 R L46 C24 H342 #980074
1334 S L46 C20 H335 #960586
1335 R L47 C24 H330 #950090
1336 R L48 C27 H340 #a20081
1337 S L48 C15 H336 #90337e
1338 P L50 C22 H342 #ab0084
1339 R L51 C29 H334 #a90099
1340 P L51 C24 H330 #a700a1
1341 R L51 C27 H344 #b30085
1342 S L52 C16 H338 #a13b8a
1343 R L53 C26 H338 #b70098
1344 S L54 C21 H333 #b129a2
1345 R L54 C30 H342 #c00094
1346 S L55 C12 H337 #9b548a
1347 R L55 C30 H335 #bd00a8
1348 S L57 C9 H343 #9c6085
1349 P L57 C28 H331 #c300bb
1350 P L57 C27 H339 #cb00a8
1351 S L57 C15 H338 #af4f98
1352 S L58 C23 H340 #c825a3
1353 R L58 C32 H332 #ca00bb
1354 R L59 C31 H338 #d200b1
1355 S L59 C12 H342 #ad6092
1356 R L60 C29 H343 #db00a5
1357 R L60 C34 H337 #d700b8
1358 S L60 C24 H331 #c933c0
1359 S L60 C20 H338 #c843ab
1360 R L61 C34 H330 #d400cd
1361 S L62 C8 H336 #a37397
1362 S L62 C10 H341 #b26e9a
1363 S L63 C17 H334 #c359b1
1364 S L63 C26 H339 #e222bb
1365 R L64 C34 H345 #f100b1
1366 R L64 C33 H332 #e600d6
1367 P L66 C30 H338 #f300cc
1368 S L66 C22 H331 #d753cd
1369 R L66 C35 H333 #f000df
1370 S L66 C11 H335 #be77af
1371 S L66 C24 H341 #ee3dbe
1372 R L66 C36 H340 #f900ca
1373 P L67 C32 H344 #ff11bd
1374 S L67 C15 H335 #ce6dbb
1375 P L68 C33 H337 #fc00d7
1376 S L68 C28 H333 #f530e2
1377 R L69 C37 H335 #ff1de2
1378 P L70 C29 H340 #ff3bcf
1379 S L70 C23 H335 #f055d6
1380 R L70 C40 H332 #ff22f0
1381 R L70 C38 H341 #ff44cf
1382 S L71 C19 H342 #eb6bc1
1383 P L71 C33 H339 #ff4ad4
1384 P L72 C33 H332 #ff43ed
1385 S L72 C23 H343 #fe59c8
1386 P L72 C27 H344 #ff5bc8
1387 S L72 C13 H330 #d585ce
1388 P L73 C30 H336 #ff58e0
1389 R L73 C40 H344 #ff63c8
1390 R L73 C42 H337 #ff5fdd
1391 R L74 C38 H334 #ff61e7
1392 S L74 C16 H344 #ee7fc3
1393 P L75 C31 H330 #ff60f5
1394 R L75 C36 H342 #ff6fd1
1395 R L75 C29 H344 #ff74cb
1396 P L76 C23 H344 #ff79cd
1397 R L76 C33 H339 #ff77d9
1398 S L76 C20 H337 #fc79dd
1399 R L77 C28 H336 #ff79e2
1400 S L77 C16 H338 #f688d8
1401 S L79 C12 H344 #f29ace
1402 R L80 C31 H336 #ff90e5
1403 P L80 C20 H340 #ff95de
1404 R L80 C24 H336 #ff94e6
1405 P L81 C16 H344 #ff99d6
1406 R L84 C23 H342 #ffabe0
1407 P L85 C16 H332 #ffacf3
1408 S L85 C10 H342 #fcb6e1
1409 R L86 C20 H337 #ffb3eb
1410 R L89 C14 H335 #ffc8f2
1411 P L91 C7 H345 #ffd4eb
1412 R L95 C7 H339 #ffe4f5
1413 R L11 C6 H346 #0f0007
1414 R L19 C10 H349 #2c001a
1415 S L19 C6 H345 #25081a
1416 S L25 C6 H355 #381223
1417 S L26 C10 H349 #43082c
1418 R L29 C15 H348 #500035
1419 S L36 C13 H353 #6d1043
1420 R L36 C18 H354 #730043
1421 S L37 C10 H355 #652542
1422 P L39 C16 H357 #7e0044
1423 R L40 C20 H357 #840049
1424 S L42 C12 H357 #7d274d
1425 S L43 C9 H349 #733c59
1426 R L45 C21 H357 #9b0056
1427 S L45 C17 H356 #961558
1428 P L46 C20 H348 #9d006b
1429 S L46 C6 H348 #734a5f
1430 S L49 C11 H346 #88446c
1431 S L49 C18 H357 #a91962
1432 R L49 C25 H349 #ab0072
1433 P L49 C22 H356 #af0065
1434 S L52 C8 H346 #885671
1435 S L52 C16 H358 #ad3469
1436 R L52 C26 H359 #bf0068
1437 S L53 C12 H352 #9e4971
1438 S L53 C21 H348 #bb1180
1439 R L53 C27 H350 #bf007c
1440 S L54 C20 H359 #c01f6b
1441 S L55 C18 H345 #b43887
1442 S L56 C12 H358 #ad5476
1443 S L57 C19 H358 #c63777
1444 R L57 C29 H354 #d40081
1445 P L57 C25 H356 #d7007d
1446 S L59 C20 H348 #ca3b91
1447 S L59 C21 H359 #d92c7b
1448 S L59 C15 H358 #c3517e
1449 R L60 C33 H349 #df0096
1450 R L61 C32 H357 #e90085
1451 S L61 C24 H348 #e01d9d
1452 S L62 C13 H350 #bd6390
1453 S L62 C17 H349 #cb5496
1454 P L62 C27 H357 #f00089
1455 S L63 C23 H356 #eb308e
1456 R L64 C29 H360 #fd0088
1457 P L65 C28 H349 #f800a9
1458 S L65 C21 H348 #e34da6
1459 S L65 C14 H348 #cb6a9f
1460 R L66 C33 H354 #ff159c
1461 S L66 C6 H358 #b28493
1462 S L66 C23 H354 #f53f9e
1463 R L66 C35 H360 #ff2f8e
1464 S L67 C25 H349 #fa31ad
1465 S L67 C17 H348 #db64a7
1466 P L67 C26 H358 #ff3596
1467 P L67 C29 H354 #ff35a0
1468 R L68 C38 H345 #ff31bc
1469 R L68 C37 H351 #ff3cad
1470 S L69 C20 H359 #f85799
1471 S L69 C14 H353 #dd75a5
1472 R L70 C32 H360 #ff5499
1473 R L70 C38 H357 #ff529f
1474 R L70 C33 H349 #ff4eb5
1475 P L71 C23 H352 #ff56ae
1476 S L71 C11 H349 #d484ab
1477 R L71 C28 H355 #ff5ca7
