3739 S L35 C19 H285 #3a0c97
3740 S L39 C13 H292 #483281
3741 R L39 C24 H292 #4f00ac
3742 S L40 C20 H296 #5611a4
3743 S L44 C20 H285 #4f2eba
3744 S L47 C23 H295 #6b23cb
3745 R L47 C29 H299 #7400d1
3746 S L48 C10 H292 #605291
3747 R L48 C30 H294 #7000e0
3748 S L49 C8 H297 #655787
3749 S L49 C26 H289 #681de6
3750 S L50 C16 H287 #604fb5
3751 S L50 C17 H296 #6e48b6
3752 S L50 C22 H298 #7734ce
3753 S L51 C26 H285 #662ff2
3754 S L52 C27 H296 #7d15ec
3755 R L52 C31 H291 #7701ff
3756 S L53 C19 H286 #6850d2
3757 S L53 C24 H290 #723ce9
3758 P L54 C29 H289 #762aff
3759 S L55 C17 H285 #6b5ccb
3760 S L55 C27 H298 #8c24f7
3761 S L55 C21 H285 #6d51e6
3762 S L55 C26 H290 #783df8
3763 R L57 C30 H297 #8d30ff
3764 S L57 C20 H287 #745ae1
3765 S L59 C25 H295 #8d49fb
3766 S L59 C11 H288 #7c73bc
3767 S L60 C16 H289 #7f6cd8
3768 S L62 C18 H291 #8a6ee8
3769 P L63 C25 H299 #9f5aff
3770 S L64 C7 H295 #9084b6
3771 S L68 C11 H287 #958fd9
3772 P L69 C19 H296 #a67cff
3773 R L69 C19 H289 #9b87ff
3774 S L74 C10 H289 #a8a1e4
3775 S L76 C11 H291 #b1a4f3
3776 P L77 C14 H300 #c29fff
3777 P L90 C5 H290 #dbd7ff
3778 S L16 C6 H315 #180421
3779 R L17 C10 H313 #1c0029
3780 R L27 C15 H312 #3a0052
3781 R L28 C17 H301 #390066
3782 S L31 C4 H309 #362940
3783 R L32 C19 H314 #4e0068
3784 R L34 C19 H305 #4e007e
3785 P L39 C20 H313 #67008d
3786 S L39 C6 H304 #4d3d61
3787 R L40 C23 H306 #65009f
3788 S L41 C17 H305 #5f2490
3789 S L43 C20 H302 #6720aa
3790 S L44 C14 H311 #6a358b
3791 S L45 C11 H312 #683f80
3792 S L45 C4 H313 #5d5066
3793 S L46 C22 H300 #6e20bb
3794 S L47 C19 H314 #7e2ba2
3795 S L48 C11 H303 #6a4b90
3796 S L48 C14 H302 #6d45a0
3797 R L48 C26 H311 #8a00bf
3798 R L51 C28 H306 #8b00d9
3799 S L56 C27 H303 #9721f1
3800 S L56 C23 H307 #973ed9
3801 R L56 C33 H312 #aa00e8
3802 S L57 C19 H304 #9051ce
3803 S L57 C9 H308 #8667a1
3804 P L58 C30 H314 #b300ec
3805 R L59 C31 H304 #a32bff
3806 P L59 C28 H301 #9d3aff
3807 S L60 C18 H302 #955dd8
3808 S L60 C22 H313 #ac4adb
3809 S L60 C12 H314 #9a69b3
3810 S L60 C26 H315 #b737e7
3811 P L62 C31 H312 #bf2dff
3812 S L63 C11 H304 #9678bc
3813 S L64 C19 H303 #a468e7
3814 S L65 C22 H313 #bd5bec
3815 S L68 C20 H312 #bf6bee
3816 S L68 C16 H300 #a87de9
3817 S L70 C19 H314 #c773ee
3818 S L70 C8 H314 #b291c2
3819 P L71 C21 H308 #c478ff
3820 S L78 C6 H304 #beaed5
3821 S L79 C8 H311 #cbaee0
3822 P L79 C13 H301 #c9a8ff
3823 R L82 C14 H310 #dbacff
3824 S L82 C9 H304 #d0b4f5
3825 P L83 C12 H314 #e4b0ff
3826 R L24 C14 H319 #360042
3827 S L24 C10 H316 #310b3e
3828 S L26 C11 H324 #3d0642
3829 S L28 C7 H318 #381d40
3830 S L33 C16 H318 #540068
3831 P L35 C17 H318 #5d0072
3832 S L40 C18 H321 #701281
3833 P L42 C21 H324 #7d0089
3834 S L43 C16 H316 #70278a
3835 S L46 C18 H322 #822890
3836 S L48 C21 H329 #971394
3837 R L49 C25 H327 #9c00a1
3838 S L50 C15 H318 #86419c
3839 S L51 C18 H326 #97389b
3840 S L52 C23 H325 #a31aad
3841 S L53 C6 H319 #7b5f83
3842 S L53 C25 H317 #a21bc8
3843 R L55 C29 H316 #aa00d5
3844 R L55 C29 H326 #b600be
3845 S L55 C21 H323 #a937b7
3846 S L56 C10 H327 #935d94
3847 R L57 C33 H325 #be00cc
3848 S L57 C24 H320 #b22ecc
3849 P L58 C29 H319 #ba00dc
3850 S L58 C18 H318 #a552bd
3851 R L59 C32 H328 #c900cb
3852 S L59 C8 H326 #966d96
3853 S L60 C4 H322 #8c7790
3854 S L60 C12 H329 #a664a2
3855 S L60 C20 H316 #af4fd0
3856 P L61 C31 H324 #cc00e0
3857 S L61 C17 H324 #b35bbb
3858 S L62 C22 H325 #c448cf
3859 S L62 C12 H318 #a470b5
3860 S L63 C29 H318 #cc27f4
3861 S L63 C25 H321 #c93ee3
3862 S L65 C28 H317 #d13bfb
3863 P L66 C32 H323 #e300fb
3864 R L66 C31 H318 #d435ff
3865 S L66 C28 H329 #e630e4
3866 P L66 C33 H327 #ec00f0
3867 R L67 C34 H323 #e70aff
3868 S L69 C21 H329 #de5fdb
3869 S L69 C16 H324 #cc77d4
3870 R L71 C26 H317 #d963ff
3871 R L71 C32 H325 #f33eff
3872 R L72 C30 H326 #f84dff
3873 R L75 C22 H317 #df7eff
3874 S L75 C8 H330 #ca9ec6
3875 P L77 C22 H322 #ed81ff
3876 S L79 C15 H322 #e797f3
3877 S L80 C12 H323 #e1a1ea
3878 S L82 C13 H327 #f1a7f1
3879 S L86 C10 H327 #f4bcf2
3880 S L88 C5 H321 #e6ceea
3881 R L7 C4 H342 #040002
3882 S L22 C5 H339 #2a1123
3883 S L25 C5 H331 #30192d
3884 S L27 C8 H334 #3c1336
3885 S L32 C8 H338 #4c2241
3886 S L34 C12 H333 #591a51
3887 R L35 C17 H336 #660057
3888 S L38 C10 H344 #672951
3889 S L39 C16 H337 #740c62
3890 P L40 C19 H340 #7f0066
3891 S L43 C5 H332 #62455d
3892 P L44 C21 H331 #8b0083
3893 S L45 C8 H336 #734368
3894 S L46 C17 H336 #8c207a
3895 P L47 C21 H341 #9c007a
3896 R L48 C23 H344 #a20078
3897 S L49 C18 H338 #9c2684
3898 R L49 C26 H335 #a40092
3899 S L50 C13 H345 #953f74
3900 R L54 C27 H343 #c10091
3901 S L54 C20 H342 #b72a90
3902 R L55 C27 H337 #bf00a2
3903 S L58 C11 H331 #9d6297
3904 S L60 C26 H339 #d708b1
3905 S L60 C10 H335 #a46a97
3906 S L62 C13 H337 #b764a3
3907 R L62 C35 H333 #df00cc
3908 S L62 C22 H342 #d840ab
3909 S L63 C5 H341 #9f7d92
3910 P L65 C30 H334 #eb00d5
3911 P L65 C30 H342 #f700be
3912 S L66 C9 H343 #ba7ca1
3913 R L66 C37 H336 #f600d5
3914 S L67 C28 H342 #fb18c4
3915 S L67 C21 H336 #e156c6
3916 P L67 C32 H331 #f400e7
3917 S L68 C23 H331 #e251d8
3918 S L69 C9 H336 #bf85b0
3919 S L70 C22 H341 #f257c6
3920 P L70 C32 H345 #ff45c0
3921 S L70 C19 H334 #e06bcc
3922 R L71 C34 H343 #ff55ca
3923 R L72 C38 H332 #ff44ed
3924 R L72 C36 H338 #ff52db
3925 S L73 C18 H338 #ef74d0
3926 S L73 C24 H335 #fe5de2
3927 R L74 C38 H345 #ff6bc7
3928 P L74 C22 H342 #ff6bcf
3929 S L75 C22 H331 #fa6ded
3930 R L75 C39 H337 #ff71df
3931 S L77 C12 H337 #e497d0
3932 P L78 C21 H343 #ff86d3
3933 R L78 C32 H339 #ff86dc
3934 S L78 C19 H333 #fd84eb
3935 R L78 C26 H336 #ff86e5
3936 P L79 C21 H336 #ff87e5
3937 R L79 C25 H341 #ff8dd9
3938 R L82 C22 H344 #ffa2d9
3939 P L83 C18 H334 #ffa1ee
3940 S L84 C7 H332 #e7badf
3941 R L85 C20 H344 #ffb2df
3942 R L91 C12 H339 #ffd2f0
3943 S L93 C4 H334 #f7def1
3944 R L25 C13 H352 #430027
3945 S L28 C8 H353 #45152c
3946 S L30 C11 H356 #520c2f
3947 S L30 C5 H346 #422334
3948 S L34 C8 H360 #572236
3949 S L38 C15 H349 #750d4e
3950 P L41 C18 H350 #850056
3951 R L43 C20 H358 #90004e
3952 S L44 C12 H354 #833158
3953 P L47 C21 H354 #a20062
3954 S L47 C17 H350 #9b2368
3955 S L49 C8 H352 #834e66
3956 R L51 C24 H352 #b80074
3957 R L52 C25 H345 #b60083
3958 R L53 C29 H347 #bf0086
3959 S L55 C17 H355 #b83975
3960 S L56 C21 H354 #ca217e
3961 S L57 C13 H346 #ac5387
3962 S L57 C15 H354 #b74c7d
3963 P L58 C25 H348 #d80095
3964 R L60 C31 H346 #dd009d
3965 S L60 C6 H347 #9a7387
3966 S L60 C19 H354 #d04488
3967 S L61 C9 H350 #ac6b8a
3968 R L61 C30 H357 #ea0084
3969 S L61 C24 H355 #e7198a
3970 S L62 C15 H346 #c45f9a
3971 R L63 C31 H357 #f6008b
3972 S L64 C23 H347 #e637a6
3973 R L64 C34 H358 #fb008d
3974 S L64 C21 H354 #e64696
3975 S L65 C13 H357 #cd6d92
3976 S L67 C23 H348 #f042ad
3977 S L67 C22 H359 #f74993
3978 R L68 C34 H351 #ff34aa
3979 R L70 C30 H352 #ff52ae
3980 R L71 C35 H354 #ff59aa
3981 S L72 C17 H349 #ef74b5
3982 S L73 C9 H351 #d28fad
3983 R L73 C28 H347 #ff65bf
3984 R L73 C26 H354 #ff6ab0
3985 R L73 C35 H352 #ff6cb4
3986 P L74 C19 H352 #ff72b8
3987 R L74 C29 H356 #ff77b1
3988 S L76 C14 H347 #f18cc3
3989 R L78 C24 H347 #ff8acc
3990 P L79 C18 H347 #ff90cc
3991 R L80 C20 H352 #ff98c7
3992 R L83 C19 H357 #ffabc8
3993 R L84 C17 H347 #ffaed9
3994 P L85 C12 H348 #ffb1d8
3995 S L85 C7 H352 #f4bad3
3996 R L85 C14 H356 #ffb7d0
3997 S L85 C5 H354 #ecc2d1
3998 R L87 C11 H351 #ffbeda
3999 S L90 C5 H351 #f8d0e1
